tile_int,tile_vector,n_tiles,n_triplets,n_pairs,n_koritsu,n_terminals,n_ways
2222333445667,0432121,13,2,2,3,6,2304
2222333445677,0432112,13,2,2,3,6,2304
2222333445777,0432103,13,3,1,2,5,384
2222333446666,0432040,13,3,1,2,4,24
2222333446667,0432031,13,3,1,2,5,384
2222333446677,0432022,13,2,3,1,5,864
2222333446777,0432013,13,3,1,2,5,384
2222333447777,0432004,13,3,1,2,4,24
2222333455556,0431410,13,3,0,4,5,64
2222333455557,0431401,13,3,0,4,5,64
2222333455566,0431320,13,3,1,2,5,384
2222333455567,0431311,13,3,0,4,6,1024
2222333455577,0431302,13,3,1,2,5,384
2222333455666,0431230,13,3,1,2,5,384
2222333455667,0431221,13,2,2,3,6,2304
2222333455677,0431212,13,2,2,3,6,2304
2222333455777,0431203,13,3,1,2,5,384
2222333456666,0431140,13,3,0,4,5,64
2222333456667,0431131,13,3,0,4,6,1024
2222333456677,0431122,13,2,2,3,6,2304
2222333456777,0431113,13,3,0,4,6,1024
2222333457777,0431104,13,3,0,4,5,64
2222333466667,0431041,13,3,0,4,5,64
2222333466677,0431032,13,3,1,2,5,384
2222333466777,0431023,13,3,1,2,5,384
2222333467777,0431014,13,3,0,4,5,64
2222333555566,0430420,13,3,1,2,4,24
2222333555567,0430411,13,3,0,4,5,64
2222333555577,0430402,13,3,1,2,4,24
2222333555666,0430330,13,4,0,1,4,64
2222333555667,0430321,13,3,1,2,5,384
2222333555677,0430312,13,3,1,2,5,384
2222333555777,0430303,13,4,0,1,4,64
2222333556666,0430240,13,3,1,2,4,24
2222333556667,0430231,13,3,1,2,5,384
2222333556677,0430222,13,2,3,1,5,864
2222333556777,0430213,13,3,1,2,5,384
2222333557777,0430204,13,3,1,2,4,24
2222333566667,0430141,13,3,0,4,5,64
2222333566677,0430132,13,3,1,2,5,384
2222333566777,0430123,13,3,1,2,5,384
2222333567777,0430114,13,3,0,4,5,64
2222333666677,0430042,13,3,1,2,4,24
2222333666777,0430033,13,4,0,1,4,64
2222333667777,0430024,13,3,1,2,4,24
2222334444555,0424300,13,3,1,2,4,24
2222334444556,0424210,13,2,2,3,5,144
2222334444557,0424201,13,2,2,3,5,144
2222334444566,0424120,13,2,2,3,5,144
2222334444567,0424111,13,2,1,5,6,384
2222334444577,0424102,13,2,2,3,5,144
2222334444666,0424030,13,3,1,2,4,24
2222334444667,0424021,13,2,2,3,5,144
2222334444677,0424012,13,2,2,3,5,144
2222334444777,0424003,13,3,1,2,4,24
2222334445555,0423400,13,3,1,2,4,24
2222334445556,0423310,13,3,1,2,5,384
2222334445557,0423301,13,3,1,2,5,384
2222334445566,0423220,13,2,3,1,5,864
2222334445567,0423211,13,2,2,3,6,2304
2222334445577,0423202,13,2,3,1,5,864
2222334445666,0423130,13,3,1,2,5,384
2222334445667,0423121,13,2,2,3,6,2304
2222334445677,0423112,13,2,2,3,6,2304
2222334445777,0423103,13,3,1,2,5,384
2222334446666,0423040,13,3,1,2,4,24
2222334446667,0423031,13,3,1,2,5,384
2222334446677,0423022,13,2,3,1,5,864
2222334446777,0423013,13,3,1,2,5,384
2222334447777,0423004,13,3,1,2,4,24
2222334455556,0422410,13,2,2,3,5,144
2222334455557,0422401,13,2,2,3,5,144
2222334455566,0422320,13,2,3,1,5,864
2222334455567,0422311,13,2,2,3,6,2304
2222334455577,0422302,13,2,3,1,5,864
2222334455666,0422230,13,2,3,1,5,864
2222334455667,0422221,13,1,4,2,6,5184
2222334455677,0422212,13,1,4,2,6,5184
2222334455777,0422203,13,2,3,1,5,864
2222334456666,0422140,13,2,2,3,5,144
2222334456667,0422131,13,2,2,3,6,2304
2222334456677,0422122,13,1,4,2,6,5184
2222334456777,0422113,13,2,2,3,6,2304
2222334457777,0422104,13,2,2,3,5,144
2222334466667,0422041,13,2,2,3,5,144
2222334466677,0422032,13,2,3,1,5,864
2222334466777,0422023,13,2,3,1,5,864
2222334467777,0422014,13,2,2,3,5,144
2222334555566,0421420,13,2,2,3,5,144
2222334555567,0421411,13,2,1,5,6,384
2222334555577,0421402,13,2,2,3,5,144
2222334555666,0421330,13,3,1,2,5,384
2222334555667,0421321,13,2,2,3,6,2304
2222334555677,0421312,13,2,2,3,6,2304
2222334555777,0421303,13,3,1,2,5,384
2222334556666,0421240,13,2,2,3,5,144
2222334556667,0421231,13,2,2,3,6,2304
2222334556677,0421222,13,1,4,2,6,5184
2222334556777,0421213,13,2,2,3,6,2304
2222334557777,0421204,13,2,2,3,5,144
2222334566667,0421141,13,2,1,5,6,384
2222334566677,0421132,13,2,2,3,6,2304
2222334566777,0421123,13,2,2,3,6,2304
2222334567777,0421114,13,2,1,5,6,384
2222334666677,0421042,13,2,2,3,5,144
2222334666777,0421033,13,3,1,2,5,384
2222334667777,0421024,13,2,2,3,5,144
2222335555666,0420430,13,3,1,2,4,24
2222335555667,0420421,13,2,2,3,5,144
2222335555677,0420412,13,2,2,3,5,144
2222335555777,0420403,13,3,1,2,4,24
2222335556666,0420340,13,3,1,2,4,24
2222335556667,0420331,13,3,1,2,5,384
2222335556677,0420322,13,2,3,1,5,864
2222335556777,0420313,13,3,1,2,5,384
2222335557777,0420304,13,3,1,2,4,24
2222335566667,0420241,13,2,2,3,5,144
2222335566677,0420232,13,2,3,1,5,864
2222335566777,0420223,13,2,3,1,5,864
2222335567777,0420214,13,2,2,3,5,144
2222335666677,0420142,13,2,2,3,5,144
2222335666777,0420133,13,3,1,2,5,384
2222335667777,0420124,13,2,2,3,5,144
2222336666777,0420043,13,3,1,2,4,24
2222336667777,0420034,13,3,1,2,4,24
2222344445555,0414400,13,3,0,4,4,4
2222344445556,0414310,13,3,0,4,5,64
2222344445557,0414301,13,3,0,4,5,64
2222344445566,0414220,13,2,2,3,5,144
2222344445567,0414211,13,2,1,5,6,384
2222344445577,0414202,13,2,2,3,5,144
2222344445666,0414130,13,3,0,4,5,64
2222344445667,0414121,13,2,1,5,6,384
2222344445677,0414112,13,2,1,5,6,384
2222344445777,0414103,13,3,0,4,5,64
2222344446666,0414040,13,3,0,4,4,4
2222344446667,0414031,13,3,0,4,5,64
2222344446677,0414022,13,2,2,3,5,144
2222344446777,0414013,13,3,0,4,5,64
2222344447777,0414004,13,3,0,4,4,4
2222344455556,0413410,13,3,0,4,5,64
2222344455557,0413401,13,3,0,4,5,64
2222344455566,0413320,13,3,1,2,5,384
2222344455567,0413311,13,3,0,4,6,1024
2222344455577,0413302,13,3,1,2,5,384
2222344455666,0413230,13,3,1,2,5,384
2222344455667,0413221,13,2,2,3,6,2304
2222344455677,0413212,13,2,2,3,6,2304
2222344455777,0413203,13,3,1,2,5,384
2222344456666,0413140,13,3,0,4,5,64
2222344456667,0413131,13,3,0,4,6,1024
2222344456677,0413122,13,2,2,3,6,2304
2222344456777,0413113,13,3,0,4,6,1024
2222344457777,0413104,13,3,0,4,5,64
2222344466667,0413041,13,3,0,4,5,64
2222344466677,0413032,13,3,1,2,5,384
2222344466777,0413023,13,3,1,2,5,384
2222344467777,0413014,13,3,0,4,5,64
2222344555566,0412420,13,2,2,3,5,144
2222344555567,0412411,13,2,1,5,6,384
2222344555577,0412402,13,2,2,3,5,144
2222344555666,0412330,13,3,1,2,5,384
2222344555667,0412321,13,2,2,3,6,2304
2222344555677,0412312,13,2,2,3,6,2304
2222344555777,0412303,13,3,1,2,5,384
2222344556666,0412240,13,2,2,3,5,144
2222344556667,0412231,13,2,2,3,6,2304
2222344556677,0412222,13,1,4,2,6,5184
2222344556777,0412213,13,2,2,3,6,2304
2222344557777,0412204,13,2,2,3,5,144
2222344566667,0412141,13,2,1,5,6,384
2222344566677,0412132,13,2,2,3,6,2304
2222344566777,0412123,13,2,2,3,6,2304
2222344567777,0412114,13,2,1,5,6,384
2222344666677,0412042,13,2,2,3,5,144
2222344666777,0412033,13,3,1,2,5,384
2222344667777,0412024,13,2,2,3,5,144
2222345555666,0411430,13,3,0,4,5,64
2222345555667,0411421,13,2,1,5,6,384
2222345555677,0411412,13,2,1,5,6,384
2222345555777,0411403,13,3,0,4,5,64
2222345556666,0411340,13,3,0,4,5,64
2222345556667,0411331,13,3,0,4,6,1024
2222345556677,0411322,13,2,2,3,6,2304
2222345556777,0411313,13,3,0,4,6,1024
2222345557777,0411304,13,3,0,4,5,64
2222345566667,0411241,13,2,1,5,6,384
2222345566677,0411232,13,2,2,3,6,2304
2222345566777,0411223,13,2,2,3,6,2304
2222345567777,0411214,13,2,1,5,6,384
2222345666677,0411142,13,2,1,5,6,384
2222345666777,0411133,13,3,0,4,6,1024
2222345667777,0411124,13,2,1,5,6,384
2222346666777,0411043,13,3,0,4,5,64
2222346667777,0411034,13,3,0,4,5,64
2222355556666,0410440,13,3,0,4,4,4
2222355556667,0410431,13,3,0,4,5,64
2222355556677,0410422,13,2,2,3,5,144
2222355556777,0410413,13,3,0,4,5,64
2222355557777,0410404,13,3,0,4,4,4
2222355566667,0410341,13,3,0,4,5,64
2222355566677,0410332,13,3,1,2,5,384
2222355566777,0410323,13,3,1,2,5,384
2222355567777,0410314,13,3,0,4,5,64
2222355666677,0410242,13,2,2,3,5,144
2222355666777,0410233,13,3,1,2,5,384
2222355667777,0410224,13,2,2,3,5,144
2222356666777,0410143,13,3,0,4,5,64
2222356667777,0410134,13,3,0,4,5,64
2222366667777,0410044,13,3,0,4,4,4
2222444455556,0404410,13,3,0,4,4,4
2222444455557,0404401,13,3,0,4,4,4
2222444455566,0404320,13,3,1,2,4,24
2222444455567,0404311,13,3,0,4,5,64
2222444455577,0404302,13,3,1,2,4,24
2222444455666,0404230,13,3,1,2,4,24
2222444455667,0404221,13,2,2,3,5,144
2222444455677,0404212,13,2,2,3,5,144
2222444455777,0404203,13,3,1,2,4,24
2222444456666,0404140,13,3,0,4,4,4
2222444456667,0404131,13,3,0,4,5,64
2222444456677,0404122,13,2,2,3,5,144
2222444456777,0404113,13,3,0,4,5,64
2222444457777,0404104,13,3,0,4,4,4
2222444466667,0404041,13,3,0,4,4,4
2222444466677,0404032,13,3,1,2,4,24
2222444466777,0404023,13,3,1,2,4,24
2222444467777,0404014,13,3,0,4,4,4
2222444555566,0403420,13,3,1,2,4,24
2222444555567,0403411,13,3,0,4,5,64
2222444555577,0403402,13,3,1,2,4,24
2222444555666,0403330,13,4,0,1,4,64
2222444555667,0403321,13,3,1,2,5,384
2222444555677,0403312,13,3,1,2,5,384
2222444555777,0403303,13,4,0,1,4,64
2222444556666,0403240,13,3,1,2,4,24
2222444556667,0403231,13,3,1,2,5,384
2222444556677,0403222,13,2,3,1,5,864
2222444556777,0403213,13,3,1,2,5,384
2222444557777,0403204,13,3,1,2,4,24
2222444566667,0403141,13,3,0,4,5,64
2222444566677,0403132,13,3,1,2,5,384
2222444566777,0403123,13,3,1,2,5,384
2222444567777,0403114,13,3,0,4,5,64
2222444666677,0403042,13,3,1,2,4,24
2222444666777,0403033,13,4,0,1,4,64
2222444667777,0403024,13,3,1,2,4,24
2222445555666,0402430,13,3,1,2,4,24
2222445555667,0402421,13,2,2,3,5,144
2222445555677,0402412,13,2,2,3,5,144
2222445555777,0402403,13,3,1,2,4,24
2222445556666,0402340,13,3,1,2,4,24
2222445556667,0402331,13,3,1,2,5,384
2222445556677,0402322,13,2,3,1,5,864
2222445556777,0402313,13,3,1,2,5,384
2222445557777,0402304,13,3,1,2,4,24
2222445566667,0402241,13,2,2,3,5,144
2222445566677,0402232,13,2,3,1,5,864
2222445566777,0402223,13,2,3,1,5,864
2222445567777,0402214,13,2,2,3,5,144
2222445666677,0402142,13,2,2,3,5,144
2222445666777,0402133,13,3,1,2,5,384
2222445667777,0402124,13,2,2,3,5,144
2222446666777,0402043,13,3,1,2,4,24
2222446667777,0402034,13,3,1,2,4,24
2222455556666,0401440,13,3,0,4,4,4
2222455556667,0401431,13,3,0,4,5,64
2222455556677,0401422,13,2,2,3,5,144
2222455556777,0401413,13,3,0,4,5,64
2222455557777,0401404,13,3,0,4,4,4
2222455566667,0401341,13,3,0,4,5,64
2222455566677,0401332,13,3,1,2,5,384
2222455566777,0401323,13,3,1,2,5,384
2222455567777,0401314,13,3,0,4,5,64
2222455666677,0401242,13,2,2,3,5,144
2222455666777,0401233,13,3,1,2,5,384
2222455667777,0401224,13,2,2,3,5,144
2222456666777,0401143,13,3,0,4,5,64
2222456667777,0401134,13,3,0,4,5,64
2222466667777,0401044,13,3,0,4,4,4
2222555566667,0400441,13,3,0,4,4,4
2222555566677,0400432,13,3,1,2,4,24
2222555566777,0400423,13,3,1,2,4,24
2222555567777,0400414,13,3,0,4,4,4
2222555666677,0400342,13,3,1,2,4,24
2222555666777,0400333,13,4,0,1,4,64
2222555667777,0400324,13,3,1,2,4,24
2222556666777,0400243,13,3,1,2,4,24
2222556667777,0400234,13,3,1,2,4,24
2222566667777,0400144,13,3,0,4,4,4
2223333444455,0344200,13,3,1,2,4,24
2223333444456,0344110,13,3,0,4,5,64
2223333444457,0344101,13,3,0,4,5,64
2223333444466,0344020,13,3,1,2,4,24
2223333444467,0344011,13,3,0,4,5,64
2223333444477,0344002,13,3,1,2,4,24
2223333444555,0343300,13,4,0,1,4,64
2223333444556,0343210,13,3,1,2,5,384
2223333444557,0343201,13,3,1,2,5,384
2223333444566,0343120,13,3,1,2,5,384
2223333444567,0343111,13,3,0,4,6,1024
2223333444577,0343102,13,3,1,2,5,384
2223333444666,0343030,13,4,0,1,4,64
2223333444667,0343021,13,3,1,2,5,384
2223333444677,0343012,13,3,1,2,5,384
2223333444777,0343003,13,4,0,1,4,64
2223333445555,0342400,13,3,1,2,4,24
2223333445556,0342310,13,3,1,2,5,384
2223333445557,0342301,13,3,1,2,5,384
2223333445566,0342220,13,2,3,1,5,864
2223333445567,0342211,13,2,2,3,6,2304
2223333445577,0342202,13,2,3,1,5,864
2223333445666,0342130,13,3,1,2,5,384
2223333445667,0342121,13,2,2,3,6,2304
2223333445677,0342112,13,2,2,3,6,2304
2223333445777,0342103,13,3,1,2,5,384
2223333446666,0342040,13,3,1,2,4,24
2223333446667,0342031,13,3,1,2,5,384
2223333446677,0342022,13,2,3,1,5,864
2223333446777,0342013,13,3,1,2,5,384
2223333447777,0342004,13,3,1,2,4,24
2223333455556,0341410,13,3,0,4,5,64
2223333455557,0341401,13,3,0,4,5,64
2223333455566,0341320,13,3,1,2,5,384
2223333455567,0341311,13,3,0,4,6,1024
2223333455577,0341302,13,3,1,2,5,384
2223333455666,0341230,13,3,1,2,5,384
2223333455667,0341221,13,2,2,3,6,2304
2223333455677,0341212,13,2,2,3,6,2304
2223333455777,0341203,13,3,1,2,5,384
2223333456666,0341140,13,3,0,4,5,64
2223333456667,0341131,13,3,0,4,6,1024
2223333456677,0341122,13,2,2,3,6,2304
2223333456777,0341113,13,3,0,4,6,1024
2223333457777,0341104,13,3,0,4,5,64
2223333466667,0341041,13,3,0,4,5,64
2223333466677,0341032,13,3,1,2,5,384
2223333466777,0341023,13,3,1,2,5,384
2223333467777,0341014,13,3,0,4,5,64
2223333555566,0340420,13,3,1,2,4,24
2223333555567,0340411,13,3,0,4,5,64
2223333555577,0340402,13,3,1,2,4,24
2223333555666,0340330,13,4,0,1,4,64
2223333555667,0340321,13,3,1,2,5,384
2223333555677,0340312,13,3,1,2,5,384
2223333555777,0340303,13,4,0,1,4,64
2223333556666,0340240,13,3,1,2,4,24
2223333556667,0340231,13,3,1,2,5,384
2223333556677,0340222,13,2,3,1,5,864
2223333556777,0340213,13,3,1,2,5,384
2223333557777,0340204,13,3,1,2,4,24
2223333566667,0340141,13,3,0,4,5,64
2223333566677,0340132,13,3,1,2,5,384
2223333566777,0340123,13,3,1,2,5,384
2223333567777,0340114,13,3,0,4,5,64
2223333666677,0340042,13,3,1,2,4,24
2223333666777,0340033,13,4,0,1,4,64
2223333667777,0340024,13,3,1,2,4,24
2223334444555,0334300,13,4,0,1,4,64
2223334444556,0334210,13,3,1,2,5,384
2223334444557,0334201,13,3,1,2,5,384
2223334444566,0334120,13,3,1,2,5,384
2223334444567,0334111,13,3,0,4,6,1024
2223334444577,0334102,13,3,1,2,5,384
2223334444666,0334030,13,4,0,1,4,64
2223334444667,0334021,13,3,1,2,5,384
2223334444677,0334012,13,3,1,2,5,384
2223334444777,0334003,13,4,0,1,4,64
2223334445555,0333400,13,4,0,1,4,64
2223334445556,0333310,13,4,0,1,5,1024
2223334445557,0333301,13,4,0,1,5,1024
2223334445566,0333220,13,3,2,0,5,2304
2223334445567,0333211,13,3,1,2,6,6144
2223334445577,0333202,13,3,2,0,5,2304
2223334445666,0333130,13,4,0,1,5,1024
2223334445667,0333121,13,3,1,2,6,6144
2223334445677,0333112,13,3,1,2,6,6144
2223334445777,0333103,13,4,0,1,5,1024
2223334446666,0333040,13,4,0,1,4,64
2223334446667,0333031,13,4,0,1,5,1024
2223334446677,0333022,13,3,2,0,5,2304
2223334446777,0333013,13,4,0,1,5,1024
2223334447777,0333004,13,4,0,1,4,64
2223334455556,0332410,13,3,1,2,5,384
2223334455557,0332401,13,3,1,2,5,384
2223334455566,0332320,13,3,2,0,5,2304
2223334455567,0332311,13,3,1,2,6,6144
2223334455577,0332302,13,3,2,0,5,2304
2223334455666,0332230,13,3,2,0,5,2304
2223334455667,0332221,13,2,3,1,6,13824
2223334455677,0332212,13,2,3,1,6,13824
2223334455777,0332203,13,3,2,0,5,2304
2223334456666,0332140,13,3,1,2,5,384
2223334456667,0332131,13,3,1,2,6,6144
2223334456677,0332122,13,2,3,1,6,13824
2223334456777,0332113,13,3,1,2,6,6144
2223334457777,0332104,13,3,1,2,5,384
2223334466667,0332041,13,3,1,2,5,384
2223334466677,0332032,13,3,2,0,5,2304
2223334466777,0332023,13,3,2,0,5,2304
2223334467777,0332014,13,3,1,2,5,384
2223334555566,0331420,13,3,1,2,5,384
2223334555567,0331411,13,3,0,4,6,1024
2223334555577,0331402,13,3,1,2,5,384
2223334555666,0331330,13,4,0,1,5,1024
2223334555667,0331321,13,3,1,2,6,6144
2223334555677,0331312,13,3,1,2,6,6144
2223334555777,0331303,13,4,0,1,5,1024
2223334556666,0331240,13,3,1,2,5,384
2223334556667,0331231,13,3,1,2,6,6144
2223334556677,0331222,13,2,3,1,6,13824
2223334556777,0331213,13,3,1,2,6,6144
2223334557777,0331204,13,3,1,2,5,384
2223334566667,0331141,13,3,0,4,6,1024
2223334566677,0331132,13,3,1,2,6,6144
2223334566777,0331123,13,3,1,2,6,6144
2223334567777,0331114,13,3,0,4,6,1024
2223334666677,0331042,13,3,1,2,5,384
2223334666777,0331033,13,4,0,1,5,1024
2223334667777,0331024,13,3,1,2,5,384
2223335555666,0330430,13,4,0,1,4,64
2223335555667,0330421,13,3,1,2,5,384
2223335555677,0330412,13,3,1,2,5,384
2223335555777,0330403,13,4,0,1,4,64
2223335556666,0330340,13,4,0,1,4,64
2223335556667,0330331,13,4,0,1,5,1024
2223335556677,0330322,13,3,2,0,5,2304
2223335556777,0330313,13,4,0,1,5,1024
2223335557777,0330304,13,4,0,1,4,64
2223335566667,0330241,13,3,1,2,5,384
2223335566677,0330232,13,3,2,0,5,2304
2223335566777,0330223,13,3,2,0,5,2304
2223335567777,0330214,13,3,1,2,5,384
2223335666677,0330142,13,3,1,2,5,384
2223335666777,0330133,13,4,0,1,5,1024
2223335667777,0330124,13,3,1,2,5,384
2223336666777,0330043,13,4,0,1,4,64
2223336667777,0330034,13,4,0,1,4,64
2223344445555,0324400,13,3,1,2,4,24
2223344445556,0324310,13,3,1,2,5,384
2223344445557,0324301,13,3,1,2,5,384
2223344445566,0324220,13,2,3,1,5,864
2223344445567,0324211,13,2,2,3,6,2304
2223344445577,0324202,13,2,3,1,5,864
2223344445666,0324130,13,3,1,2,5,384
2223344445667,0324121,13,2,2,3,6,2304
2223344445677,0324112,13,2,2,3,6,2304
2223344445777,0324103,13,3,1,2,5,384
2223344446666,0324040,13,3,1,2,4,24
2223344446667,0324031,13,3,1,2,5,384
2223344446677,0324022,13,2,3,1,5,864
2223344446777,0324013,13,3,1,2,5,384
2223344447777,0324004,13,3,1,2,4,24
2223344455556,0323410,13,3,1,2,5,384
2223344455557,0323401,13,3,1,2,5,384
2223344455566,0323320,13,3,2,0,5,2304
2223344455567,0323311,13,3,1,2,6,6144
2223344455577,0323302,13,3,2,0,5,2304
2223344455666,0323230,13,3,2,0,5,2304
2223344455667,0323221,13,2,3,1,6,13824
2223344455677,0323212,13,2,3,1,6,13824
2223344455777,0323203,13,3,2,0,5,2304
2223344456666,0323140,13,3,1,2,5,384
2223344456667,0323131,13,3,1,2,6,6144
2223344456677,0323122,13,2,3,1,6,13824
2223344456777,0323113,13,3,1,2,6,6144
2223344457777,0323104,13,3,1,2,5,384
2223344466667,0323041,13,3,1,2,5,384
2223344466677,0323032,13,3,2,0,5,2304
2223344466777,0323023,13,3,2,0,5,2304
2223344467777,0323014,13,3,1,2,5,384
2223344555566,0322420,13,2,3,1,5,864
2223344555567,0322411,13,2,2,3,6,2304
2223344555577,0322402,13,2,3,1,5,864
2223344555666,0322330,13,3,2,0,5,2304
2223344555667,0322321,13,2,3,1,6,13824
2223344555677,0322312,13,2,3,1,6,13824
2223344555777,0322303,13,3,2,0,5,2304
2223344556666,0322240,13,2,3,1,5,864
2223344556667,0322231,13,2,3,1,6,13824
2223344556677,0322222,13,1,5,0,6,31104
2223344556777,0322213,13,2,3,1,6,13824
2223344557777,0322204,13,2,3,1,5,864
2223344566667,0322141,13,2,2,3,6,2304
2223344566677,0322132,13,2,3,1,6,13824
2223344566777,0322123,13,2,3,1,6,13824
2223344567777,0322114,13,2,2,3,6,2304
2223344666677,0322042,13,2,3,1,5,864
2223344666777,0322033,13,3,2,0,5,2304
2223344667777,0322024,13,2,3,1,5,864
2223345555666,0321430,13,3,1,2,5,384
2223345555667,0321421,13,2,2,3,6,2304
2223345555677,0321412,13,2,2,3,6,2304
2223345555777,0321403,13,3,1,2,5,384
2223345556666,0321340,13,3,1,2,5,384
2223345556667,0321331,13,3,1,2,6,6144
2223345556677,0321322,13,2,3,1,6,13824
2223345556777,0321313,13,3,1,2,6,6144
2223345557777,0321304,13,3,1,2,5,384
2223345566667,0321241,13,2,2,3,6,2304
2223345566677,0321232,13,2,3,1,6,13824
2223345566777,0321223,13,2,3,1,6,13824
2223345567777,0321214,13,2,2,3,6,2304
2223345666677,0321142,13,2,2,3,6,2304
2223345666777,0321133,13,3,1,2,6,6144
2223345667777,0321124,13,2,2,3,6,2304
2223346666777,0321043,13,3,1,2,5,384
2223346667777,0321034,13,3,1,2,5,384
2223355556666,0320440,13,3,1,2,4,24
2223355556667,0320431,13,3,1,2,5,384
2223355556677,0320422,13,2,3,1,5,864
2223355556777,0320413,13,3,1,2,5,384
2223355557777,0320404,13,3,1,2,4,24
2223355566667,0320341,13,3,1,2,5,384
2223355566677,0320332,13,3,2,0,5,2304
2223355566777,0320323,13,3,2,0,5,2304
2223355567777,0320314,13,3,1,2,5,384
2223355666677,0320242,13,2,3,1,5,864
2223355666777,0320233,13,3,2,0,5,2304
2223355667777,0320224,13,2,3,1,5,864
2223356666777,0320143,13,3,1,2,5,384
2223356667777,0320134,13,3,1,2,5,384
2223366667777,0320044,13,3,1,2,4,24
2223444455556,0314410,13,3,0,4,5,64
2223444455557,0314401,13,3,0,4,5,64
2223444455566,0314320,13,3,1,2,5,384
2223444455567,0314311,13,3,0,4,6,1024
2223444455577,0314302,13,3,1,2,5,384
2223444455666,0314230,13,3,1,2,5,384
2223444455667,0314221,13,2,2,3,6,2304
2223444455677,0314212,13,2,2,3,6,2304
2223444455777,0314203,13,3,1,2,5,384
2223444456666,0314140,13,3,0,4,5,64
2223444456667,0314131,13,3,0,4,6,1024
2223444456677,0314122,13,2,2,3,6,2304
2223444456777,0314113,13,3,0,4,6,1024
2223444457777,0314104,13,3,0,4,5,64
2223444466667,0314041,13,3,0,4,5,64
2223444466677,0314032,13,3,1,2,5,384
2223444466777,0314023,13,3,1,2,5,384
2223444467777,0314014,13,3,0,4,5,64
2223444555566,0313420,13,3,1,2,5,384
2223444555567,0313411,13,3,0,4,6,1024
2223444555577,0313402,13,3,1,2,5,384
2223444555666,0313330,13,4,0,1,5,1024
2223444555667,0313321,13,3,1,2,6,6144
2223444555677,0313312,13,3,1,2,6,6144
2223444555777,0313303,13,4,0,1,5,1024
2223444556666,0313240,13,3,1,2,5,384
2223444556667,0313231,13,3,1,2,6,6144
2223444556677,0313222,13,2,3,1,6,13824
2223444556777,0313213,13,3,1,2,6,6144
2223444557777,0313204,13,3,1,2,5,384
2223444566667,0313141,13,3,0,4,6,1024
2223444566677,0313132,13,3,1,2,6,6144
2223444566777,0313123,13,3,1,2,6,6144
2223444567777,0313114,13,3,0,4,6,1024
2223444666677,0313042,13,3,1,2,5,384
2223444666777,0313033,13,4,0,1,5,1024
